DC,Dd,ID,iz,izL,wlp,wlpL
0.029606408893113223,0.02973515728575757,4360.0,13,5,2,2
-0.2966739820516101,-0.3415567112015733,4360.0,13,13,1,2
0.05233779465105631,0.05272704109590837,4360.0,12,13,1,1
0.08218136019900885,0.08275262328546007,4360.0,4,12,1,1
0.07208799785882383,0.07255163021678018,4360.0,14,4,1,1
0.056472780685758006,0.0568132064394099,4360.0,4,14,1,1
0.06439097036070691,0.06475625133204033,4360.0,13,4,1,1
0.11699666504207967,0.1176027722399364,4360.0,5,13,1,1
0.08046603122307434,0.08084340002771961,4360.0,12,5,1,1
0.12414037769697794,0.12486867688182089,4360.0,13,12,1,1
-0.10911033531150827,-0.2092904348803505,4360.0,5,13,0,1
0.15813169581550385,0.1596508043285964,4360.0,12,5,0,0
0.07465672507340404,0.07537938908137898,4360.0,14,12,0,0
0.26330882841583536,0.26560611782973775,4360.0,23,14,0,0
-0.06350372502426521,-0.06350373930444453,4361.0,27,37,0,0
0.014282847657792419,0.014282850949097647,4361.0,27,27,0,0
0.08385454111737145,0.08426115995471195,4361.0,29,27,0,0
0.020053783386616397,0.020282788913963623,4361.0,38,29,0,0
0.052310365060330155,0.052886323515429545,4361.0,37,38,0,0
0.021998482613903025,0.022231744454654923,4361.0,28,37,0,0
0.01956678728833322,0.019769951924822005,4361.0,46,28,0,0
0.025081148871059222,0.02533576498789991,4361.0,38,46,0,0
0.009091858347018755,0.00918257471970274,4361.0,45,38,0,0
0.2693861784259954,0.31398335386476306,4362.0,68,50,2,1
0.005795979319771896,0.005816923090104797,4362.0,68,68,2,2
0.004442854457500714,0.004458826428932968,4362.0,57,68,2,2
0.00799232633653095,0.008022087743906954,4363.0,68,58,2,2
0.0070107710180181,0.007036681518521534,4363.0,59,68,2,2
0.0072131260496605815,0.007239594806190779,4363.0,76,59,2,2
-0.0036846367027870003,-0.003698133632214398,4363.0,67,76,2,2
-0.004720626627922622,-0.004737991516218013,4363.0,67,67,2,2
0.0043414803406265495,0.004357453570859083,4363.0,59,67,2,2
0.013290108333063072,0.013338575054774433,4363.0,57,59,2,2
0.013389045513811385,0.013437223705893613,4363.0,75,57,2,2
0.0128806989288687,0.012926440941707465,4363.0,57,75,2,2
0.003328006104008102,0.0033397287324722167,4363.0,76,57,2,2
-0.007006389195431201,-0.007031114258422955,4363.0,59,76,2,2
0.027130779869634913,0.027323819829401685,4364.0,14,21,1,1
0.04335479768594719,0.043652533088152035,4364.0,13,14,1,1
0.03014356162609716,0.030343043010696458,4364.0,4,13,1,1
0.01321088505095977,0.013296421309505146,4364.0,4,4,1,1
0.03655408884782593,0.036784923122180624,4364.0,22,4,1,1
0.05467731593278863,0.05500712990026957,4364.0,22,22,1,1
-0.38950820275676645,-0.49545299371736434,4364.0,4,22,0,1
0.007847553125276463,0.007951540815786418,4364.0,12,4,0,0
0.040356909532135776,0.04087881343737354,4364.0,13,12,0,0
0.13672328892813712,0.13834102157034944,4364.0,14,13,0,0
0.037636533073403144,0.0380439694606044,4364.0,13,14,0,0
0.02217093388550198,0.022403792006114864,4364.0,22,13,0,0
0.05760897740745677,0.05819020731988783,4364.0,22,22,0,0
0.10066979995007157,0.10160775196148014,4364.0,4,22,0,0
-0.007542360658727973,-0.0076093791881934325,4364.0,4,4,0,0
0.03504167039097765,0.03534876348979121,4364.0,12,4,0,0
0.025418615490232103,0.02563468039688377,4364.0,22,12,0,0
0.017976962096182696,0.018126461751376055,4364.0,3,22,0,0
0.3410790169839881,0.44024126778417677,4365.0,31,31,1,0
0.007531846793892516,0.007575101136381657,4365.0,40,31,1,1
-0.009420108360714413,-0.009474258192490925,4365.0,50,40,1,1
0.0076872113997498714,0.007731438447442396,4365.0,41,50,1,1
0.00517268497813958,0.005202253257645673,4365.0,48,41,1,1
0.0045639296244884275,0.004589890690375686,4365.0,40,48,1,1
0.003689070527692323,0.0037099682097014863,4365.0,40,40,1,1
0.01216364836383474,0.012237104913623731,4366.0,40,48,1,1
-0.005055946251104865,-0.005086370098960902,4366.0,40,40,1,1
0.008615819001297681,0.008667571520087736,4366.0,31,40,1,1
0.029087581501350893,0.029259024932124733,4366.0,48,31,1,1
0.010510868880218974,0.010571596943888428,4366.0,31,48,1,1
0.013158229378522346,0.013233353641225187,4366.0,49,31,1,1
0.013062318182661015,0.013135918039262173,4366.0,41,49,1,1
0.030432889220829387,0.030600659987423534,4366.0,40,41,1,1
0.011232935143250015,0.011293574510671867,4366.0,50,40,1,1
0.03029785711620376,0.030458041952918624,4366.0,39,50,1,1
0.008612863367709918,0.008657516090274597,4366.0,40,39,1,1
-0.01697569639605729,-0.01706407707210192,4366.0,40,40,1,1
-0.019975376156855976,-0.020081324144729212,4366.0,39,40,1,1
-0.4503398549759218,-0.5536521014252267,4366.0,30,39,0,1
0.45768012694542143,0.5610315531599946,4366.0,50,30,1,0
-0.024038385566035256,-0.024167778331480122,4366.0,40,50,1,1
0.0034259059456430846,0.003444538392212565,4366.0,41,40,1,1
0.01070549893294695,0.010768965804147546,4367.0,40,39,1,1
0.026466124302854915,0.026620124822854918,4367.0,49,40,1,1
0.007168900959135555,0.007195306878819207,4368.0,68,68,2,2
-0.2107181655021551,-0.25560463794840066,4368.0,48,68,1,2
0.028934981512447985,0.029105791935078396,4368.0,40,48,1,1
0.0408906669370972,0.04112373368166147,4368.0,39,40,1,1
0.025132418236525032,0.025270983425655646,4368.0,41,39,1,1
0.002032348705855863,0.0020434015866905575,4368.0,50,41,1,1
0.015057795480380835,0.015138987169455137,4368.0,40,50,1,1
0.014545257797922968,0.014622527404308444,4368.0,41,40,1,1
0.008835805392311524,0.008882195674851767,4368.0,39,41,1,1
0.008793689529323915,0.008839451401501913,4368.0,49,39,1,1
0.006965870183351253,0.007001834152740055,4368.0,39,49,1,1
0.032031498096671863,0.03219367013885063,4368.0,41,39,1,1
0.0033950639054142334,0.0034119487345093263,4368.0,49,41,1,1
0.032365707306205124,0.032523813619904585,4368.0,41,49,1,1
0.0034065994268494965,0.0034229435149775306,4368.0,40,41,1,1
-0.06164646889906395,-0.06195106588853211,4368.0,41,40,1,1
0.030600686702140646,0.030754244210675588,4368.0,32,41,1,1
0.11409176857350273,0.1582673120905726,4368.0,49,32,2,1
-0.11458951988045683,-0.1587675235712424,4368.0,41,49,1,2
-0.00041796091388969503,-0.00042002766824425497,4368.0,31,41,1,1
-0.34376711199577814,-0.44889029216633575,4368.0,30,31,0,1
-0.022128825045692926,-0.022213561560617767,4369.0,53,42,2,2
-0.36960045633552874,-0.41191881789470375,4369.0,43,53,1,2
0.09853995566446833,0.13965204890216498,4369.0,24,43,2,1
-0.014359359624532497,-0.014432886111430787,4369.0,7,24,2,2
0.043543007178211746,0.04376273691883642,4369.0,15,7,2,2
-0.16917567948321283,-0.21074908891623317,4369.0,26,15,1,2
0.06970213058667596,0.07022457895489431,4369.0,7,26,1,1
0.08534530652432004,0.08593701908702134,4369.0,25,7,1,1
0.09232912479815764,0.09291452813987333,4369.0,7,25,1,1
-0.24632966284945568,-0.34323011219474886,4369.0,7,7,0,1
-0.21695663391672212,-0.26211503575892414,4370.0,39,40,1,2
0.044773111217697975,0.04506338774592966,4370.0,32,39,1,1
0.027129206303899644,0.027298833515290388,4370.0,32,32,1,1
0.020726285617040666,0.020852793729356,4370.0,30,32,1,1
-0.22841021207536366,-0.3333754266058911,4370.0,37,30,0,1
0.36970083059445225,0.5317388387750202,4370.0,44,37,2,0
-0.26758332947966107,-0.3088650890886518,4370.0,43,44,1,2
0.01681584261704153,0.016883439756255517,4372.0,60,60,2,2
-0.00012676082364736219,-0.00012726612569895213,4372.0,62,60,2,2
0.01084384747308087,0.010886842193038787,4372.0,71,62,2,2
0.017556504227327227,0.017625129158754027,4372.0,62,71,2,2
0.0010177586820976497,0.0010216999324964282,4372.0,69,62,2,2
-0.009007132775314088,-0.009042152993308364,4372.0,61,69,2,2
-0.37178316652021454,-0.37354350526258406,4372.0,35,61,2,2
0.1123896307337649,0.1129926635074508,4372.0,44,35,2,2
0.09151028126019684,0.09195338362842703,4372.0,43,44,2,2
0.07228108070110291,0.07260338699337227,4372.0,43,43,2,2
-0.023437601622227217,-0.06142506095395328,4372.0,43,43,1,2
3.2581159992162156e-12,3.2580604880649844e-12,4373.0,19,9,0,0
3.670674875166924e-12,3.670730386318155e-12,4373.0,10,19,0,0
3.430200568033115e-12,3.4303671014868087e-12,4373.0,10,10,0,0
2.087829908958838e-12,2.087552353202682e-12,4373.0,0,10,0,0
-0.0033354254245448467,-0.0033551441153527595,4374.0,51,42,2,2
-0.058332452605393936,-0.05868822397324458,4374.0,44,51,2,2
-0.05022990230342528,-0.05055344283924723,4374.0,43,44,2,2
-0.003905606866963063,-0.0039314556891154595,4374.0,42,43,2,2
-1.7648049688290257e-11,-1.7648105199441488e-11,4374.0,44,42,2,2
0.001684211170450034,0.0016953703972341083,4374.0,42,44,2,2
0.014772363609864059,0.0148694357164868,4374.0,43,42,2,2
0.04084216404687824,0.041103154818927456,4374.0,51,43,2,2
0.06890681598247839,0.06932354665472906,4374.0,51,51,2,2
0.2090921251486769,0.21109993936443955,4374.0,43,51,2,2
0.15997159718011528,0.16280006765591987,4374.0,33,43,2,2
0.007216327667670025,0.007242980955138589,4375.0,68,76,2,2
-0.19176404776051148,-0.23654402627191634,4375.0,31,68,1,2
-0.0020461803555511526,-0.0020582497288165746,4375.0,41,31,1,1
0.010502952906683558,0.01056464180393002,4375.0,49,41,1,1
0.02031213789266266,0.0204296077330397,4375.0,39,49,1,1
0.038238959479508935,0.03845369775160026,4375.0,39,39,1,1
0.03780366728837003,0.03800799782480757,4375.0,40,39,1,1
0.016896850427670702,0.01698569740964523,4375.0,49,40,1,1
0.012990126906239283,0.013057412861560674,4375.0,31,49,1,1
0.010961434751272058,0.011017533056962486,4375.0,40,31,1,1
0.010463073105678712,0.010516047432992587,4375.0,50,40,1,1
-0.136269268645417,-0.23945986486740262,4375.0,27,50,0,1
0.015606995701415147,0.015743651759347888,4375.0,36,27,0,0
0.010757571728960344,0.01085052114459717,4375.0,38,36,0,0
-0.036158609690847776,-0.03647507783580567,4375.0,38,38,0,0
0.013848107890551173,0.013970675382200426,4375.0,36,38,0,0
0.01035739852591705,0.010447957517822737,4375.0,47,36,0,0
0.010427904337764492,0.010518128992615283,4375.0,38,47,0,0
0.01088347566311313,0.010976635441828475,4375.0,38,38,0,0
0.013627844765477442,0.013743063053657745,4375.0,37,38,0,0
-0.0018541471560852008,-0.0018610519165869824,4376.0,66,68,2,2
0.006625552338522564,0.006650166627671657,4376.0,75,66,2,2
0.014768625762453066,0.014822906486053736,4376.0,59,75,2,2
0.014412548279765486,0.014464750190075893,4376.0,58,59,2,2
0.005761063272950992,0.0057817193879535185,4376.0,76,58,2,2
0.004379720165111553,0.00439534380376722,4376.0,58,76,2,2
-0.05186694294838758,-0.05208532841628141,4377.0,69,69,2,2
-0.044506508543953285,-0.04470318896724365,4377.0,79,69,2,2
0.023546100857414737,0.023651249136259933,4377.0,69,79,2,2
0.05119062183749995,0.05141081885758925,4377.0,60,69,2,2
0.05733759803132202,0.057571162869298156,4377.0,70,60,2,2
0.04697502968765788,0.04715661224303627,4377.0,70,70,2,2
0.04247733164806766,0.042634317008723076,4377.0,79,70,2,2
0.04135683330260269,0.0415033804052668,4377.0,80,79,2,2
0.036932607359429825,0.03705843445710058,4377.0,79,80,2,2
0.032971121967404066,0.03312592698930894,4377.0,70,79,2,2
0.034166444090971165,0.03435424811553142,4377.0,69,70,2,2
-0.0035788745235982924,-0.0035921333042335385,4378.0,61,60,2,2
0.004399655406349512,0.004415948254321456,4378.0,80,61,2,2
-0.005750620580967973,-0.005771930792114868,4378.0,70,80,2,2
0.015017053050541428,0.015072444362921003,4378.0,70,70,2,2
0.028375237060945142,0.02847764889519329,4378.0,60,70,2,2
0.02815340294626198,0.028252172386224836,4378.0,61,60,2,2
0.03146312068165204,0.031570249616698555,4378.0,70,61,2,2
0.03688238949478986,0.03700373958150667,4378.0,80,70,2,2
0.038113705562593636,0.03826666791438189,4378.0,70,80,2,2
0.039578772178601895,0.039787189584553656,4378.0,69,70,2,2
0.04164490048283903,0.04185542761046268,4378.0,69,69,2,2
-0.13216201341880998,-0.1745404471970445,4378.0,62,69,1,2
0.2266477325755121,0.26947237662617085,4378.0,79,62,2,1
0.01828743959196888,0.018493193944235542,4379.0,47,37,0,0
0.010990863328686873,0.011112704826412356,4379.0,37,47,0,0
0.013914624360356065,0.014066948429677706,4379.0,47,37,0,0
-0.04556653516628495,-0.04607344094047039,4379.0,9,47,0,0
1.5679679776781086e-12,1.568078999980571e-12,4379.0,0,9,0,0
0.004279470884804126,0.004328077901037508,4379.0,20,0,0,0
0.004116991369023992,0.0041635547904300685,4379.0,0,20,0,0
-0.008396462295716944,-0.008491632733356513,4379.0,3,0,0,0
2.1210810885463616e-13,2.120525977034049e-13,4379.0,5,3,0,0
7.016609515630989e-14,7.027711745877241e-14,4379.0,3,5,0,0
5.1118553834328395e-12,5.111799872281608e-12,4379.0,22,3,0,0
2.5029978090174154e-13,2.503552920529728e-13,4379.0,3,22,0,0
1.8185453143360064e-13,1.8196555373606316e-13,4379.0,5,3,0,0
1.5065726444163374e-13,1.504352198367087e-13,4379.0,14,5,0,0
1.0363931934875836e-13,1.0369483049998962e-13,4379.0,13,14,0,0
1.6409096303959814e-13,1.6420198534206065e-13,4379.0,4,13,0,0
-6.999345547598068e-12,-6.9994010587492994e-12,4379.0,23,4,0,0
-4.3165471197426086e-13,-4.3165471197426086e-13,4379.0,21,23,0,0
5.945244296867713e-14,5.950795411990839e-14,4379.0,12,21,0,0
-1.7602586055431857e-13,-1.7608137170554983e-13,4379.0,13,12,0,0
2.325917236589703e-14,2.3203661214665772e-14,4379.0,13,13,0,0
9.403644529726307e-12,9.403700040877538e-12,4379.0,4,13,0,0
8.034684029212258e-13,8.034684029212258e-13,4379.0,13,4,0,0
4.905520434306254e-13,4.907185768843192e-13,4379.0,13,13,0,0
-4.04343225568482e-13,-4.0445424787094453e-13,4379.0,12,13,0,0
0.0013599337054779337,0.0013754028921512118,4379.0,12,12,0,0
0.0030837420910971858,0.0031187408021725593,4379.0,13,12,0,0
-0.42618199742594187,-0.5319997323342673,4380.0,28,47,0,1
0.4492182421091033,0.5551643231201314,4380.0,37,28,1,0
0.015493187878369959,0.01557785089074945,4380.0,45,37,1,1
-0.015376618832911693,-0.015478124820516914,4381.0,40,41,1,1
0.01951447624524033,0.019643030343526435,4381.0,40,40,1,1
0.024970507753290905,0.02513136408328115,4381.0,40,40,1,1
0.03059815026533727,0.030789826593758673,4381.0,40,40,1,1
0.026220118410820406,0.026379739122524948,4381.0,30,40,1,1
0.02367467897497247,0.023815230866820192,4381.0,30,30,1,1
0.02203867579929744,0.022166540870564633,4381.0,31,30,1,1
0.038285536367368325,0.038501035289405516,4381.0,39,31,1,1
0.04000809487527725,0.040224598725409066,4381.0,41,39,1,1
0.01764793763558513,0.01774070631600383,4381.0,41,41,1,1
0.014293305456435711,0.014367243167558608,4381.0,41,41,1,1
0.010407108146149861,0.01046027860765611,4381.0,31,41,1,1
0.03528048982941204,0.035456656925611924,4381.0,49,31,1,1
-0.01939138701347047,-0.019487441061854918,4381.0,31,49,1,1
0.03193612945522947,0.03209333338422454,4381.0,31,31,1,1
0.03363603014912393,0.033796236647374904,4381.0,40,31,1,1
0.004973705887085705,0.004996939226615593,4381.0,40,40,1,1
-0.16665863258734678,-0.2698190998951091,4381.0,31,40,0,1
0.2064669158047949,0.30980921263606553,4381.0,40,31,1,0
-0.03445552655566314,-0.034612481467986914,4381.0,50,40,1,1
0.0712556944093859,0.07125571194576097,4382.0,46,36,0,0
3.843647622403523e-12,3.843814155857217e-12,4382.0,29,46,0,0
0.0010617504172673042,0.0010757675558531465,4382.0,28,29,0,0
0.0070619182447083095,0.00715476639541468,4382.0,45,28,0,0
0.07154880041782491,0.07245298696266589,4382.0,38,45,0,0
-0.07967246909000597,-0.08068352092413933,4382.0,27,38,0,0
5.370981437380351e-12,5.371036948531582e-12,4382.0,47,27,0,0
0.0001810665659934818,0.00018345805789710123,4382.0,37,47,0,0
0.006054483176229475,0.006134197533571473,4382.0,36,37,0,0
0.021477499585028315,0.02175636490972277,4382.0,38,36,0,0
0.024380624436484588,0.02468991904325546,4382.0,28,38,0,0
0.02791295166517832,0.028257808767960912,4382.0,37,28,0,0
0.0329141669235673,0.03330849057899676,4382.0,47,37,0,0
0.012605648494073474,0.012753224671352759,4382.0,27,47,0,0
0.01629421661582381,0.01648220806009515,4382.0,46,27,0,0
0.015007213197853808,0.015177636538628358,4382.0,37,46,0,0
0.01996867135255065,0.020191464089450162,4382.0,47,37,0,0
0.018049295757968098,0.0182468398422857,4382.0,29,47,0,0
0.008827287836904174,0.008922595276622647,4382.0,28,29,0,0
0.006827685420229879,0.006900822302037479,4382.0,37,28,0,0
0.005814411986724999,0.005876298211416886,4382.0,37,37,0,0
0.0042707543145022175,0.004285715106424559,4383.0,64,72,2,2
-0.002498823107444939,-0.0025075688999849355,4383.0,64,64,2,2
-0.18629707270749757,-0.22839708779672085,4383.0,54,64,1,2
0.18914094837004128,0.2312509152012271,4383.0,65,54,2,1
0.006354224353605636,0.006376357712280109,4383.0,67,65,2,2
0.015810740698085593,0.015865204893484967,4383.0,67,67,2,2
-0.003241186982337288,-0.003252281789728766,4383.0,64,67,2,2
-0.009376567390052312,-0.009408867968143615,4383.0,65,64,2,2
-0.010719766839783054,-0.010757068762770019,4383.0,55,65,2,2
0.00134519796285143,0.0013540113412428,4384.0,39,32,1,1
0.041724594184219754,0.041992120995245075,4384.0,39,39,1,1
0.03653000034862722,0.036755174095489784,4384.0,31,39,1,1
0.0030495889881515525,0.003068015278710201,4384.0,39,31,1,1
0.0337050967142868,0.03390502948076929,4384.0,50,39,1,1
0.008686170878812155,0.00873660657986336,4384.0,39,50,1,1
0.04476450045432643,0.04501755011698794,4384.0,41,39,1,1
0.023857017068631872,0.023987297140353164,4384.0,41,41,1,1
-0.0017843895444335303,-0.0017940261052968587,4384.0,49,41,1,1
0.03844789568262768,0.03865175384781619,4384.0,41,49,1,1
0.012577858171685222,0.012642856151746679,4384.0,40,41,1,1
0.029727076026080324,0.029872310026434534,4385.0,13,14,2,2
-0.270861935632963,-0.4145513918072388,4385.0,1,13,0,2
-0.0037857184001573313,-0.003799560412511782,4387.0,75,67,2,2
0.014509998480468356,0.014562768182650745,4387.0,68,75,2,2
-0.014833081508246082,-0.014887034961243654,4387.0,67,68,2,2
0.014842568352853872,0.014896556056667457,4387.0,68,67,2,2
0.0035755476742177217,0.003588433452441614,4387.0,58,68,2,2
0.003082124041067849,0.00309319454105967,4387.0,58,58,2,2
0.0027341280139882573,0.002743919946638085,4387.0,67,58,2,2
0.0026508371051688073,0.002660305123569547,4387.0,68,67,2,2
0.015166750129561937,0.015220439692066292,4387.0,76,68,2,2
0.0033800700937573758,0.003391924435972471,4387.0,67,76,2,2
0.01797607984023858,0.018038453156538778,4387.0,77,67,2,2
0.01162676104505278,0.011666508455764321,4387.0,76,77,2,2
0.0036215600613480614,0.003633846362296203,4387.0,76,76,2,2
0.01369120435791027,0.01373725102262334,4387.0,68,76,2,2
0.0044390520565918135,0.004453846327995913,4387.0,67,68,2,2
-0.14306102058746256,-0.18698965135297552,4387.0,58,67,1,2
0.18506801353472163,0.22919199372019777,4387.0,59,58,2,1
0.029767869814833037,0.02992945072443369,4387.0,66,59,2,2
0.029508245213844597,0.029663714607518876,4387.0,68,66,2,2
-0.14412503145269953,-0.1880826167811728,4387.0,59,68,1,2
0.010676764370590452,0.010741161033028912,4389.0,40,50,1,1
-0.0198382524151057,-0.01995846050121658,4389.0,50,40,1,1
0.01554243675401551,0.015636817859990715,4389.0,31,50,1,1
-0.0027354820018803683,-0.002751986323331679,4389.0,41,31,1,1
0.011394882697961406,0.011463334398183866,4389.0,40,41,1,1
0.00883448779931903,0.008887021233898507,4389.0,48,40,1,1
0.008630619897361302,0.008681492199541063,4389.0,41,48,1,1
0.0057443229241880694,0.005777938276831762,4389.0,40,41,1,1
0.030242548678410683,0.030416358244238523,4389.0,41,40,1,1
0.03044928453522152,0.030619022480801922,4389.0,40,41,1,1
-0.02285557078607941,-0.022982490283648738,4389.0,41,40,1,1
0.0026145208712516077,0.002629187784404463,4389.0,31,41,1,1
0.002243053656650132,0.002255606020450329,4389.0,48,31,1,1
0.002326439832842267,0.0023394289575979776,4389.0,40,48,1,1
0.0026246656847825206,0.0026392834495630457,4389.0,32,40,1,1
0.002655678927677249,0.0026704302025888638,4389.0,39,32,1,1
0.009381635678874789,0.009433432808969078,4389.0,50,39,1,1
0.008640070854888687,0.008687343436409034,4389.0,40,50,1,1
-0.019833114559211426,-0.019942241673954697,4389.0,31,40,1,1
0.010179872946556187,0.010236157149077357,4389.0,39,31,1,1
0.011650463216240421,0.011714175251572728,4389.0,48,39,1,1
-0.010387023123421213,-0.010435072122657651,4390.0,44,51,2,2
-0.2335478000442638,-0.33702644107906493,4392.0,14,13,0,1
0.32572393639057423,0.4297979615599758,4392.0,22,14,1,0
-0.32572393637366354,-0.4297979615430651,4392.0,14,22,0,1
1.1710632463746151e-11,1.1710632463746151e-11,4392.0,22,14,0,0
3.312849994330236e-12,3.312905505481467e-12,4392.0,22,22,0,0
7.549960656660915e-12,7.54973861205599e-12,4392.0,13,22,0,0
0.017356565715204497,0.017582370871508823,4392.0,3,13,0,0
0.0553900974894998,0.05608473085124277,4392.0,13,3,0,0
0.1266868144181174,0.12813654274145914,4392.0,23,13,0,0
0.06242691484991464,0.06307582714573401,4392.0,22,23,0,0
0.06273604857307499,0.06334822888462355,4392.0,14,22,0,0
0.05219127932312152,0.052671836177782705,4392.0,14,14,0,0
-0.01441752076738688,-0.014547751461417457,4392.0,3,14,0,0
-0.02831034820271411,-0.028571649749223937,4392.0,3,3,0,0
0.03224357227022975,0.03254059000765791,4392.0,22,3,0,0
0.02343112124023189,0.023640978382921785,4392.0,22,22,0,0
0.08713229849683675,0.08787058147805143,4392.0,14,22,0,0
0.014891757048473238,0.014949528503708426,4393.0,49,48,2,2
-0.18369847906199743,-0.22837423640445093,4393.0,39,49,1,2
0.21954751843077241,0.2643588583612404,4393.0,49,39,2,1
-0.14173206205766065,-0.18608555908731678,4393.0,32,49,1,2
0.0303262582811748,0.03049520810427586,4393.0,40,32,1,1
0.028614081597359457,0.02876883773178157,4393.0,48,40,1,1
-0.054368957308938815,-0.054666864799363446,4393.0,13,48,1,1
-2.5719926188827458e-11,-2.5719870677676226e-11,4394.0,22,14,0,0
5.065947661364589e-13,5.065947661364589e-13,4394.0,14,22,0,0
-0.02207503233069835,-0.022187612998472078,4395.0,56,72,1,1
0.011475880943562538,0.011534718593479293,4395.0,63,56,1,1
0.05087916292647268,0.05113200293393601,4395.0,64,63,1,1
0.08853170185004301,0.08894198430604397,4395.0,54,64,1,1
-0.17237940700825194,-0.27405262649834516,4395.0,55,54,0,1
0.3074776692598596,0.41001987260265615,4395.0,64,55,1,0
0.08324286568508349,0.08377750339340226,4395.0,74,64,1,1
0.20858378974638536,0.20974234751220655,4395.0,73,74,1,1
-0.13731126818966155,-0.23747012891769548,4395.0,64,73,0,1
-0.07476715303494696,-0.07749510240039764,4395.0,63,64,0,0
-0.06082212534001036,-0.06142042134756563,4395.0,64,63,0,0
0.008860201851049798,0.008949661357333702,4395.0,63,64,0,0
-0.09339580697064281,-0.09438031142259609,4395.0,55,63,0,0
0.5041493144967009,0.6081463990637789,4395.0,73,55,1,0
-1.2500001034254637e-12,-1.2498890811230012e-12,4396.0,39,32,0,0
0.02443005373067582,0.024520258652065044,4397.0,59,57,2,2
0.008224032874856887,0.008253904871573799,4397.0,67,59,2,2
0.016713698681759648,0.016773653093945778,4397.0,75,67,2,2
0.006345831212580089,0.0063683325096282484,4397.0,57,75,2,2
0.007263051815653454,0.007288630183756672,4397.0,76,57,2,2
0.0051758529732268965,0.0051939673997864685,4397.0,66,76,2,2
0.004658018743111614,0.004674240614154765,4397.0,57,66,2,2
-0.004828949005997896,-0.004845767596947888,4397.0,77,57,2,2
0.0037271101949062913,0.0037400984001977715,4397.0,75,77,2,2
0.02672858091295144,0.026875101558401226,4398.0,50,41,1,1
-0.3884915119629788,-0.4864023806765353,4398.0,41,50,0,1
1.9533819006767317e-12,1.9535484341304254e-12,4398.0,40,41,0,0
1.885880340779522e-12,1.8859358519307534e-12,4398.0,40,40,0,0
1.7329471191374068e-12,1.7327250745324818e-12,4398.0,40,40,0,0
1.517896919267514e-12,1.5180079415699765e-12,4398.0,39,40,0,0
-9.807099576875089e-12,-9.80715508802632e-12,4398.0,32,39,0,0
9.10499453610214e-12,9.105161069555834e-12,4398.0,22,32,0,0
2.451427949523577e-12,2.451261416069883e-12,4398.0,13,22,0,0
7.928668785284199e-05,8.026467718913466e-05,4398.0,14,13,0,0
0.03511081819947448,0.035536282485368664,4398.0,12,14,0,0
0.02496049781505366,0.0252539004102752,4398.0,5,12,0,0
0.02120782552495082,0.021451360755721738,4398.0,14,5,0,0
0.017253577727166514,0.017447887750327906,4398.0,13,14,0,0
0.016315404620342533,0.016496056499679335,4398.0,22,13,0,0
0.015261420951005411,0.015427726539415376,4398.0,14,22,0,0
0.3559118536527729,0.45755649717728925,4399.0,41,31,1,0
0.028406204197913593,0.02856927143368654,4399.0,40,41,1,1
0.011089628058333592,0.01115203497662448,4399.0,40,40,1,1
0.02782518105766156,0.027978737627094963,4399.0,39,40,1,1
0.011284310491024782,0.01134537018204601,4399.0,49,39,1,1
-0.005590095655986255,-0.005620257221757491,4399.0,41,49,1,1
0.010205102232832906,0.010260036812673012,4399.0,30,41,1,1
-0.008234707532733941,-0.008278991425521937,4399.0,41,30,1,1
0.00936011519610757,0.009410422781872735,4399.0,49,41,1,1
-0.01392030592017015,-0.013995295095160426,4399.0,41,49,1,1
-0.42633728574975865,-0.5283778272208492,4399.0,31,41,0,1
0.4607347988507484,0.5629587510062881,4399.0,40,31,1,0
-0.020330313402034665,-0.020437949171995512,4399.0,40,40,1,1
0.02966725772952448,0.029823594210835275,4399.0,41,40,1,1
-0.022675513073107088,-0.022794584374090876,4399.0,48,41,1,1
-0.44445566134956493,-0.5465716332613825,4399.0,31,48,0,1
0.5062964304595405,0.6087308491294355,4399.0,49,31,1,0
-0.025403373742729073,-0.025531796586635985,4399.0,49,49,1,1
-0.021910586928729173,-0.02202401708230456,4399.0,39,49,1,1
0.00768672033625593,0.007726798939054008,4399.0,39,39,1,1
-0.016911906434569874,-0.017000495867878163,4399.0,31,39,1,1
0.01228234048330442,0.012346828433715151,4399.0,41,31,1,1
-0.4419825569383418,-0.5439375369804098,4399.0,31,41,0,1
0.040552640146408636,0.040552650101846166,4400.0,10,0,0,0
-0.00949166825775033,-0.00949167055184219,4400.0,0,10,0,0
0.009491668265961484,0.0094916705600534,4400.0,10,0,0,0
4.278521981149197e-12,4.278577492300428e-12,4400.0,10,10,0,0
4.6980197510038124e-12,4.69790872870135e-12,4400.0,2,10,0,0
2.1374568781595826e-12,2.1376234116132764e-12,4400.0,9,2,0,0
0.0003952004324102032,0.00040049992849067184,4400.0,9,9,0,0
0.00815027743739305,0.008259097847254981,4400.0,20,9,0,0
0.014994025793161614,0.015191889785144297,4400.0,10,20,0,0
0.012670532601999684,0.012835408119104441,4400.0,18,10,0,0
0.03654054634550663,0.037004350914910944,4400.0,2,18,0,0
0.28409905194957474,0.38981021453888154,4400.0,13,2,1,0
-0.356849634573596,-0.46350146114733703,4400.0,5,13,0,1
1.212102640479884e-11,1.2120970893647609e-11,4400.0,14,5,0,0
0.029701582569242324,0.030094014969466842,4400.0,12,14,0,0
0.0762584564646207,0.07721358314834337,4400.0,22,12,0,0
